bit_length, total_bits, random_multiplier, rhs_projection_ell
19,231,316390,102938438615405997807334578501260315553914742369406611348752895775233703301531
19,231,349959,30101374425164710093210103725100534520287491493733993083508074405192359118302
19,231,458296,100636066055120835882839350474865234935567575495427093841077566758936075969544
19,231,357631,113817318205680510065489080742230651728451300734342992252830764413241296162794
19,231,483343,24460894444401958779599307333020061702134509607488075207180839894642587645700
19,231,443643,67713835750036981638501810422379822559377578379355659163977668098111303555421
19,231,448120,30329413058972228107762233361563155015303610507399553475068617138815972495384
19,231,484245,99712105525350732302468563464767575816958006657354375317126925673748149959284
19,231,418038,4546306006000708513240120510886848016992380433067886122911365367070485257089
19,231,520323,89547977255652221473431138182214492115719867865302853323187095834000724727809
19,231,265400,9491629920423178756752281146296617845881135513493297104738229809003761347276
19,231,271203,89852109282599918297312259386475967622137484463055069334962316285864628022212
19,231,304886,94551687683264916634105613985036354516709316961171868793252396477818448522868
19,231,427960,34572056113683436232679190689610584376038482949450730983209888979268079357687
19,231,508320,88583304687440114574804916759644795167430384832496144652410624609631327991206
19,231,351508,97859596388275879452777113048511990234628211570670257370366176662589864134449
19,231,410009,44953385875553274439541868329006545323691751226871131428439731051981869379270
19,231,515955,67152363203102977946960790922331178492057596477273343034734210505871864350791
19,231,315152,49398023452879063804843862513604059660063262199890666696125039959096575141954
19,231,322706,51713937545179760573484190723276012048770207882046206717964738812065899154330
19,231,348882,101335201694176739017000760801260033444339005129452339256106811370240694769604
19,231,485964,10709900985760789491066674421230422900133435156016009523019705380881332897535
19,231,387635,25077207571863451523632601047708127896921319469057775159225124387683966554982
19,231,483326,114189782272358083926701579565681567542060524274169684496969012108412374814116
19,231,398727,23345217725116321722041260251014265612756877224579966461286669880085517682229
19,231,364657,65009556550988678363677326670807685129743033216919368871739079994850765385001
19,231,487102,20182059315117684243493990550790034760081059770445237940093383260697891384929
19,231,420601,47070270700996713669918596669190709818284445352674200251761496833868378110134
19,231,375177,70301944789160107851995549698509546053234347832862319260868837524655207872857
19,231,353084,92039610564308215424100191521182376176102761107917383900717086085584910872731
19,231,463441,2022244863443336027682909039459567337196273242821882791120718004298217415657
19,231,464226,100160786132017724673369538950297466140981797703726728165723069806367868221014
19,231,457436,97724985111172134060776617600334622613699345068956120486716532387468544969623
19,231,420596,97509685197554146466737885615848176078372338538694226904690733934856701906366
19,231,461400,83108326825331020430084453903908651455320958303240981914704273624312308872853
19,231,403778,24453639403565020440563832707090306276406714366855429162319373354011265697614
19,231,324029,75052839334777022451276536889844172713457950444887766504280625557420176721962
19,231,432365,19828411433274102918174410519083032559799330434198769519339694844211208269988
19,231,272693,55369056943969950876491628283927993866347025461799061308281762498740260227404
19,231,402552,3884857583379970134600663885027681964081929624155373982674765306482102035585
19,231,416763,51865265562277046519373994616524533676296095395099055291933929200870272760500
19,231,446680,110727048830969877252317240664250423777444024656677146941205739276686322352744
19,231,270896,80155119658997286348209908566768678486571200678060882475205042993549848352408
19,231,298677,68043662155603145790763032401798423252978954140620249673546990416117999804906
19,231,412395,68980134379447799386391194909772968425371162183621246364955087724843785701612
19,231,367294,89578093946541892284000723061212280635988583969577301687852672346384211216158
19,231,490906,68948005290502200182295959430516529725974835014214211084830120042451165636236
19,231,280599,4670895485357052367134025606319495276401777978338312666265243757554963222241
19,231,282933,30734429368764380266994363900145273328406868054433689205426930717403168952945
19,231,513943,22034661147897733187178304677080161694133953960968337684076663788533116887161
19,231,336716,42031735693157368018302437727849786552406203219269024259842105587398443840287
19,231,467550,110683540851602697200895873161986765516732746709415206076285836991595294097666
19,231,513776,107497291716807851435039176521630202942157383059775610151088154205519230654413
19,231,486523,89446652015943979343822621223975228159899014860813797561547485709703622637635
19,231,337672,34511682801663330746796386181292094639839530855303067988197290911830281618191
19,231,395411,20959181283671684979523945844233190329329736487581145891150956254091267830193
19,231,519374,19275765335795964397518479451210142189262790588998214556706834356861534292980
19,231,303161,63595429303213841623717441857994544986081467727984872920516501790117283515827
19,231,285461,48107590910483345153719374660449517946851561624628555901277952640063695190154
19,231,509193,103996131365832366722099615786865275035234347778919699759004057456315043489937
19,231,521945,12824373398058367216004036655709257618241064843085485255274108222285058983529
19,231,434754,69767842688417530336990315746257072176711212299134930105888301052906989151297
19,231,450602,29951414708468431109083061186108321335044550548846828244164363675467572657958
19,231,449760,2417649915121068423085804808012163534907715307126764389251614354325500933673
19,231,461549,24166441004815538594804896084671840622723676842411958036034950949071783800262
19,231,443828,61274877338347204906167915778156542770837831058424908749159755535540153216182
19,231,378393,15236827456584597349289808230425310198635175592084042838973372500973499910172
19,231,298073,32741704820948794730814626074744829831752581432041479243957790056919484196485
19,231,518569,88778950789065701733427289408622638228239216771265512064753384824080226695781
19,231,364376,98633465743925968902415392887691487803787387833978183911301177833899898255923
19,231,464381,28668492119529661874017399937592642937865098059683828847151384275606807279525
19,231,356821,91874002685288650792508404504033347557674483725695559982120429247705622063488
19,231,458847,25126373934894052166191765927785079580119136281146029161967294276686805027636
19,231,458129,49524422721307170564269677021819671884153659403196188772126676421710030576798
19,231,352395,107956059961596291367182053592715919058730348604437589199575014391072967322447
19,231,323820,99822688025700881210602781725576146130030381343942457485814597831468008844666
19,231,408565,23425506041178630174007309335892198994799287879132222575325750626661389082895
19,231,303187,63101936378145949904000969469929963482735987582874392119646407519675674462298
19,231,483271,108374737514486524758873516991899892578400107361927247471701104080298331477376
19,231,396199,107159352708675476113486850122745217561493627370193296180380562135035456757595
19,231,498419,23443849185471693983974473754329654430583335021302864511429131971433998338477
19,231,281303,104160052869104134861173461992237323010096832974139490853877985487248540016496
19,231,328794,16320418741503935334257089052974213455855532536707409519412383304405049283081
19,231,344188,45530802082820153344783282409059188556569537592378578999194119247295476114037
19,231,377235,79697328489212944257332991382782948874041592037172937823026555240696800891403
19,231,428802,55850722195333953983667866770534411172248855082601064592842310597985526447419
19,231,423645,71948692738552517095504818613928617978644549970130164209615843476798219888372
19,231,268145,37386767895109071204278902330594129501606435173224209618459569805553994008511
19,231,461569,92244471022213728683595502394918327005004238661001849246558649812939992911473
19,231,372493,66169901859252386159703100975834377224588842961924891947105348175615986211146
19,231,397687,108178053363809919448390148164914044510306923276698363699759569814715954337806
19,231,454107,35301854931983587472580399043578656972818297423721772117500778805701713881328
19,231,301932,106409513588849192431766028682807515243319237885028268967324913633538429383756
19,231,268860,42661215352035283042057798772438761579239911191539322022936370675419182133404
19,231,501624,100387176862498233564865763288448831166770365120813262885405919066373615151607
19,231,347479,29846785883784519691111161648188567819170102410493075390406362278109799637516
19,231,277739,79459362110586572103420820600526812283806236570469552303356671813822084762296
19,231,389474,67904267395247045180614292387695698042204902283219015176286858154191902630121
19,231,298246,17839615852506367491169075788580329878196594772272673787087023825746068861367
19,231,363812,51284121379490227733377679242758115980206558527555420886814547996514224392274
19,231,448390,56693212894940709324761991528340781706660930115005876970270542402872305801262
19,231,504914,103939479577402478592350831933604563583017609559945648048979577465236184131303
19,231,306439,22974048712003524776684264599293324846843943501754103540501520152744196006398
19,231,404814,71524010725515537031581429558159313445114882360758519507851000411388566742772
19,231,300756,65342336785932074389076582840382677429055006569629708312501424387615208153980
19,231,501018,101021755521483021105424216432932663189341542748820365566427315949374826944724
19,231,264064,30639159602630256545840935609024268135586337825946069578893620472933201660476
19,231,482141,44477241595877491661550171418387769508650030332209169935231497320478659199954
19,231,511063,15033889755904548121985296172247921287423121028893934027193485086489708670083
19,231,288943,35112556858862726497889003884143469764071283801431434288480738958259944415298
19,231,499617,32557353366409142317490260303184147307318040302126750857386571099921473333019
19,231,451946,42015643880075828018383712969280598291027152163454164523732959769553011832348
19,231,408818,41441347375319221559005326830643613732662644030618199881209867387803674969855
19,231,297907,24886570877062875827898043903155082191846905238364020868399290417331632916587
19,231,423972,100799998476779575945325535709618688022473072464131157451869121131932081545311
19,231,338805,107756300570241775632403865496202305199237067675395724778749350629455507360196
19,231,336179,6029880704020233113757900815618364676331456855888647948394813394100874581025
19,231,359019,84868663510116492003429030676864678170190621577101072374054009404140741275970
19,231,489063,94629540883334329299390441644119559408355494173309301868752539916906722394148
19,231,323869,96600370754652524427407734977144317069022872143149176455800099311382293747607
19,231,272699,38048941318935371417607973080592882606556104538056675554855541084695070729092
19,231,516426,74868597592152800757113904858414176537668171799253475631390363377107219242668
19,231,292186,56959826565570508773261973248449126300120324102618595250154806735687777992610
19,231,435365,64279565102918450157828662676498876597488428596474709019509356700915477622547
19,231,363298,108959911301846740112791231952227047628985748445337595571951842955609777930392
19,231,310667,80910031198652291554866846715669710096789594729665735752816208026759840750170
19,231,376731,46229636354146546511671382169319959042529229333538941184281196297669130496125
19,231,400135,6533726486786784308118008883723106209624377280568124738415837367671766683288
19,231,285148,86886799387455366437215111441270103215185796053482128111897074770040528916444
19,231,397880,52910190139617194483604842381834430033586225466040922013993294373934672616127
19,231,398916,33862178427524516374058523429163441988725274296765962063440966051603010106863
19,231,304141,68388052969197776184675972327770146444452773712539156709416385746196872313539
19,231,381947,28874581726063146301903297338724657089847940524555031970284299405308456137804
19,231,295056,39153155035898713065415170144151226933486693502660417134885725809335785068675
19,231,519050,21379121389330571511435986673772733103737368615105381124063138778370524193177
19,231,313313,111551994421779840869772901418157946521367032420821746430563895585376207830945
19,231,296639,73776025261900489247762293250489514831248098769624723812560148208937432802596
19,231,277179,106435316487883577836298411409731472254468773901449280393146616885520093317329
19,231,488673,40843025108853166692623804170931047301061035156287238046771740745022939259357
19,231,349901,87361927853898183645285650136947318961899649014540170381733047242533423727349
19,231,361349,80882107028861864189239861045134592962296913357152495070630588051076581666442
19,231,466918,69690172858883196016623961131660321060841644845580719098501464001730129183821
19,231,342576,5731258807722028471623074162513919494026474085383594390457406498192317464622
19,231,508402,13052215227956463734074954528942159434159901052722477663025254755448104288257
19,231,460201,112741475516868148363406355817596342904798505448095458344305679793446447634756
19,231,474695,34115537034860778287583673913491389491712388632344532969558399477824734173507
19,231,330779,94129597867468499663630140722422277832263899377813863446163304545122806249677
19,231,492294,62893077081594355736141275339178284975279670745104200337548983186669729485381
19,231,510725,36542977242224532264431622792717863253938687358954053708902483491525862072046
19,231,322246,94553591890072462723021509586407988431639336618332474623637804072143857856907
19,231,490723,10596109644064102577204055609865643127180084982944486624413294275883195872692
19,231,474200,25191706565094772254512290929792955629323665343084538125098356895623869804847
19,231,343594,110856586321633959138611603446980286325602276723347619319157756256139648540986
19,231,444999,27289140750791515967326877295874791627907621992509565619698938077398028952571
19,231,451962,45667141428335157011531496787596483323954383904358762772129093720700372633482
19,231,489964,10531286414865811907235387467324151745592785604815443965972469186610054535978
19,231,263461,66234317157266713191279726604054314486506253492603012392265419490621743369620
19,231,494257,96392610904295699348881796693117980854637385132850147216814442575765798419852
19,231,468246,11257798302196987972428982062245414734212541844116825758564841124028212084991
19,231,294672,82711481767120890544792444686234959852382187951397857211587114826708039613682
19,231,340515,89459798723654932627755784425738161327892673437669050887528737939484818583849
19,231,512524,2422765996946229306242827123532160782389870571657463223140128199898705845489
19,231,322182,82933003493793669668653176237598799551029538047458922567256527780561402010156
19,231,262633,58559165630245651836516585803190365127446156447448687345693842829191725334064
19,231,507956,96177732780341832920738854616154560869172349660583018626798307447933278814358
19,231,422584,95951985816205576246021340626472961238329515212311132218844497901636201481975
19,231,350843,12679794556140050446024313326830885228924700185168216518116510965930596684883
19,231,488953,97428184386292234923494162658750631053346533913314329395552243899110687399139
19,231,345540,71058372377061867803733780766044297184475578420786337453254446504716187469554
19,231,406108,40972600363756810206966267163466714357873542496194108523059491269117966446230
19,231,417069,5080692330173725339771428088218694352410025515309082212031470807506846352303
19,231,493644,69244277870964290443919628023231803598037133971517249342610300737577313534590
19,231,428023,9280120230179107987505261734398175164262640825119469738958187359517187591595
19,231,307266,104076966818759746549192931425621355846496531246806338230638615445128873186684
19,231,396811,56402829842350524090338599127452064195890916584649036422874843871394293706216
19,231,490596,3391566897541492574236474577811638470013938168403324039058645125928343396602
19,231,413152,98601633230409379586905968332997866331039401761185843975226191357216610232756
19,231,522008,47216127512666778586472411370110898044927083904877925044838929441732746356814
19,231,443265,27019684398668620815523016175735536409892144419992384379440303408383497922039
19,231,484274,1681976792244493799855838204944639129924498475082353702142582964625881214590
19,231,313878,72610558987724621494820669277784985856613853806800813900619969958093032517904
19,231,433808,24186721715318379628250594554236624899446363167934441828540818683391420213235
19,231,512258,75376061564204033310544349537916701166770157593583325307366109770451836127127
19,231,423051,24095366735814637288220704252436034208613991409312623544339837796519841753891
19,231,493689,39533857896876339999351056657782744058111036943825359161856955810523267879778
19,231,377577,57218094473936393272784058364629442283029668408042786569026110374930673620756
19,231,419885,102921083410577875027964117182740442439560154682270656633807788784704006408366
19,231,479293,7229930960022875782804829851135196834214038650980281419078458955112631710674
19,231,474991,57055435766131061157827169387837420713144981271671187564085570288070828706037
19,231,411943,87606423278956612660134248410916208670064192126417310367964490411619441537407
19,231,383510,88896693728762952359622960118256012054361231541365589532969009997545538756468
19,231,479277,89505809951097840576108892051361724932101006245098158427548860603248486324611
19,231,461050,86928028277469524925379488177816312236319513612535715217012252472319205573154
19,231,427420,94494254469362179065727896477918745039838096213690699045682745194310539243461
19,231,363471,109287615923925630369377310440905829220380129664975548349242300947373448469375
19,231,268142,20518040399823843225225683599313424293053298167849564856485150843847356953479
19,231,374358,45740118002502840646080236943255263951673675315601677919428007823291733843347
19,231,373400,106510454277868122252739492348545396276233277541954922888734220308126741526862
19,231,310635,67912763498593895144222433640561987562837840537447065230899746860088468160701
19,231,506796,90584459461212663876402339373694884076501676926795020724909136619640213162432
19,231,323786,51980056524572914937914854469647521353752128019054451461536815741748730299776
19,231,410974,44645780035699302764396042133979212360709202459547172176609307563307362501970
19,231,299543,101365379252322974070310582699179852371576465191472426257979138675742260415257
19,231,354485,41165200704618197871939665024177613673973748315787995397228265333565660790946
19,231,325761,115423314187465089337678173064978317684273616860964807565231778512797541534222
19,231,470829,57675576196550789005091972771867580400843301985690529160937651085235823935436
19,231,415937,113236140583900082688454600676127064549805280954991359313804154683847472389247
19,231,360202,11872569572591821127400317505919828778940624746149168701962115325209991198341
19,231,449603,74083188983088047872668850861139525291926441046314209764534158794606209362676
19,231,413325,113245252071313272679649289767219775276027407184271779526035584037151193863871
19,231,458300,49745884688477263906385074187155737471303355007719563345151176062114809936504
19,231,521336,92879136149792383238345944786282057219771410944655887073170530213442118746644
19,231,374618,32989366968818049237563701289036359334697642378878760253192027486297142218747
19,231,445709,33141415273900163205980885276422704766885058451477626695505780970526330860963
19,231,458322,33414704874987598320157172351566134952590263420817615640959373208596091548564
19,231,284699,100139319202610948159649563412795823154686732545835594770547051320093823491112
19,231,499337,28864654448734500742624071116482371263536365689016180295151729238890312669348
19,231,394742,69178500483149682890230931778494348290850017452167545243318465268633182696349
19,231,319875,33241205049094905629082473348964864993643103372029923141321621456288029195720
19,231,476151,101604024882110511084550629899415225612431398361789200599158994426138286024317
19,231,415760,26812953892653748464290392296513770070725716737489721772170906271023264186376
19,231,458748,64520841873376658529199718218195770539901959050207154516968025661861565063143
19,231,310522,100978287629830792739133169510726813114185914344584372121098228601094922373007
19,231,500621,20722515162626355743677261992352373282594795610175270098296476239568949491564
19,231,440574,108504184126465898993092981569230012376872027480859256716228204267550706355942
19,231,500039,32756193793495442425144792524676053910165206153620231412811164749900932276590
19,231,452726,106531717215706374697709438656889540963883629071028835233463884100897992182059
19,231,441622,14880679574042907110294948027567444594808700082417025343252332783393398978939
19,231,416440,35638179044643863393348434757150712825131680382514136045729282868488701472213
19,231,410105,85111421555063999900458268105714852953397431094641919420201563365052719587093
19,231,316246,101214625792886902729409406464981343203097516046978861400259807260711077536860
19,231,316281,32649730785286650542341484981723858418483592674506128910029247948058691091506
19,231,418008,61350376614986692874758111346852482896600189789514700206417754125474784203269
19,231,350398,49812679312369567329547825820932203592494998101753477564551424465116944770576
19,231,329795,114892739873529960774505410552751647623765227978231932321211692673647381377826
19,231,360529,87510861074697767366496357658451493631708086348290716861888879424929128654164
19,231,450455,101876047849547720368542176892360592785581058721251585033678965105917419335502
19,231,477067,100942515240692835484201753037628491218773484193870187516797723041509199525075
19,231,287022,105260693054568295188285458659562792792311114220261527880923607221227472354617
19,231,395825,72990250534211290243964726618844606341203955704143295786381155291046094605322
19,231,316249,110847726946618553545158621208025467997971198664863338343819259201589780792816
19,231,479978,13628788248186130653757873157512134417097935842324130908704762676569454411131
19,231,265072,57334583039280793835109006369358765204704878755750510316266867876608152676353
19,231,443730,74708784617713415910984547855065823572783258807557771405737384066577189598149
19,231,514190,39789903223191459296691766828926823669496948755826489187397768022963035943942
19,231,377534,113247870676566854458427201516940736357382330849062276185401625845658816884319
19,231,474820,39905129630135159747113919237248773775154002573163020800869979353877735584154
19,231,337270,68101879522643309118402747582270608834610046492376034102459962213539680531445
19,231,522396,78652454808946653359185224075219543433518727083751336928622718726153296288207
19,231,311666,99623768603098912610302758264205112451092011564482453018881579696831010501824
19,231,333940,94676632143987851850408520597665213927202825546300007308622724601057702398418
19,231,395263,75620003094583080557461176019887307802600556630637384956777894522047095074364
19,231,431043,38587201372949768534351618906469894821053000034581300154753574638744845456928
19,231,280999,19435477132864401325319670180138275761974840552966274581540842121319856704910
19,231,481267,9482633259849460849975140133866668572564669577144266345157381649444465767123
19,231,518733,56239150570651433646849563695311600341628694821086100090989654587372173955206
19,231,353625,43570854410397529803415103874481405266236345283218901012401601652630110231971
19,231,399233,19690851178268148430964775623482489967780904534630350045189015272047906553336
19,231,398280,102196717379581058081836663897031944370612150947468351638842477542676355378541
19,231,449367,29479293555067336496702472505090122734922061963102820980105955798361060602632
19,231,486080,52937437395776601027872561718978319208847562782538535353251982694152989230743
19,231,372505,76583568870178618244373433579701161521661806787621471679567646931798646435019
19,231,486911,4058027119923275825421280019936907405477321247059515833403900485504700625211
19,231,315473,90633750404632907094061963765003486168967525708516156231451786088603219169833
19,231,374736,61199596531413283963820919413350357487710389927898780831227587913239619398755
19,231,291071,73898876930346909235376447230136103445773323222598190859615831996600359375430
19,231,462122,53856460064617645362423001135542960055462580628329631451330468618213127008325
19,231,389837,72624933854817698714969080499542364747035214824629620109614338358200650600009
19,231,519561,95969162758553082519433294512190443136420882584523517041150376117631464757224
19,231,473627,14811338669054193984253209064371144410110019583185109822432174788696679065617
19,231,292203,39072054448719867268501384638021443539542203094009557204699588034207958718537
19,231,418719,65212779632237750611427345078724049628982325238106929735240480086360370874080
19,231,484856,91248965417721592432851115236903649027317712706108302098056098201209819557118
19,231,297797,42377271575782333960731152050333246447715296440673399383588422795205913041561
19,231,315425,61510861543741374527082562686444360069088659016939189656846832002255244349458
19,231,376586,47615273664550818820893473301448716704800667353183003536896362121432108314233
19,231,324080,27494772675240443989140468774638539744419151532514010403144764248573196445835
19,231,302408,28454141191413529891507709713868745085462027982956781706825842928161061734184
19,231,344510,45533679923397260992208196841489483165330365634553785160504621501375298447160
19,231,399691,42497999230658028738178830154625661886316888675653471022073536890284496154705
19,231,300157,20580132575309837160867929829721063794757309634646674086523888034516907008693
19,231,302387,93101131292756444521996355665099045318849247088228299413487479832727732673762
19,231,420481,23824706586944907738091280493440484561938169586129145185499367199562151657000
19,231,418615,57031676605323048481875703705895449253324551658703401297267958043755935005891
19,231,282589,3751479342714800652047736698609973668916607640858424505595697590576709628701
19,231,302981,109131661067652778995000579354811478565531236484620613160255163553923815949655
19,231,349829,74614347662377093156177776033316056853009544683097808163563225300498754616908
19,231,467573,85800680280114974840050003369735164301698640457947502600998955813006461710212
19,231,471249,110921928368808937854459393785804866776887418655867555122911536420998952257599
19,231,341276,51873407029954310189832113205259532906476052856159824814762587468729077855306
19,231,449243,39034578984402913276882532888250699587584708194857295941025000619457991425988
19,231,331444,97093537223823710019156543794665474718057875357316342283653542374693344749777
19,231,399151,60841128877511977544281609573601933205383142769591491094568901376425235235004
19,231,477402,14914473292463242848848527282871039414093950729439694386438811946759670340052
19,231,309862,41296184513548306580122006266957655441004463098622871397216315032280226339818
19,231,461363,99082391223893918091840574643105327799055217015933045254686113133773398003898
19,231,442150,114277391285067530203094517187170475742544107290625320310201055779103422684590
19,231,407620,34617822628329607457672261467540698568951177441793797427462893526472067705077
19,231,326601,47312316692495634526708644610388406711169705588491282157972127615424107231819
19,231,455347,12039364335027380954753618130227155388971033924170490870233073860724608136258
19,231,263416,87541451872787948813742447014941554079418158440551107260974159633228993803397
19,231,493315,73880998113883782730030775683936178623056497316505675096212003131327709764763
19,231,359591,71394005473380685411150993950457620731420945423883151825125767708056144122949
19,231,382836,10120241488835842980983065441054802695289814626447874291876198488347324513917
19,231,407016,45418398390677475836120666608230490950478678354108515711535731529124504458730
19,231,366309,32540414340630333338552687941850687299766878758264005755947209698916421972040
19,231,283012,115056125333286094473149610613330755415633365651640218206398940171028705343599
19,231,357632,88101690180419994296188078556919219086605085836244951979454532620555700863856
19,231,352808,57303789510712701750501244586633087465340216084465202515520220791710288417798
19,231,499255,60592923164018214706306291241480541404476455956306683161399168878304706062194
19,231,390838,59341149304156854381057518991933973258490938150944710780781457629022672921499
19,231,373796,70734826093250133311292381774405949629884848972059293293927724067162753889956
19,231,317144,89545396499584948615579247482664417097193804870618610477948493909276138290236
19,231,281006,61998262896557936853524063057265412335742439165166873531152679930106430435585
19,231,447759,79415647593777975194833867155607693721709904628887203454576521769895379193690
19,231,491529,85167726494311362022818303615871488935365392992646363564407757636641770360256
19,231,410133,111140938622475851351497502812543123868568020252321248378343464004011227466037
19,231,354783,72107396677590093714575319288023558889559967175486419063918712737484854137585
19,231,514096,86048967937811808613426574791199525383971828442491466614204187307503092660137
19,231,317862,63355687217743417095748284349748312858121650034106788216888760085918831107781
19,231,402572,42624939521158337266653695651774115282156283058712007814365933872499349885189
19,231,458692,76216908348562086911676646381913068733121832507886254195719068073915548258471
19,231,326299,17073805789988231853819408346610505247126389522609904524631867475632882822679
19,231,419660,37845129701538716622343120729166836363027006964064879455025033603175108540502
19,231,512529,51667856583199986382161587421167717879752085429531340962195272431022453248124
19,231,473097,28670069080666752287745449748676665444180286053127731643577049462041314781690
19,231,374612,100382627417608700751492002799072398775236126783394159180782917756096643701513
19,231,277090,81309968272448961376761858499757559124891883209894429162710554148465779105087
19,231,266940,93521572649556199896514359053900866316603718093271878097128848910136105331627
19,231,484935,76215806343931697638049889056879564928008513562980246567876399830815549167524
19,231,322328,41354353835249027264875310455345063672430411014568523660735448242481541614218
19,231,516687,63762891036116040377760376831373426960776849120140648755718386174744397556625
19,231,317740,100862414374680532195408374562934024943980130810811713775202087257618199381756
19,231,368955,23636803134694958423796754365031337041897097175462398961774451220650442218060
19,231,263760,77799539242234336916548091402921966460633047854389539944922048357805057138417
19,231,446739,99897312936448901144436361455361011808434761945442454940451932810513202249443
19,231,324724,6672738092361158013049319533318190094924621949648255602410391181889830488926
19,231,312104,54267211488356730112317201306589377082318818188448916016760094178348267715982
19,231,398564,76984204109681904073677108271781438829989712813327213017434965786072638732375
19,231,373169,111877119223231546553530952453999899651002406770926982217115245347095608955999
19,231,416176,86046453182661366023258924670681974870203480830442684429302452391755815353608
19,231,306657,17732948682039617218437299568021690692811574086370435666183496051953002902633
19,231,364600,94912457597154931581812162371038994646041482291346817100531786931359621145277
19,231,319822,75981778611363821996795400262094184891038840221551738887925178301517101508759
19,231,270897,79455881180604924905217144969578287237711838260023134456052765988177277039442
19,231,362724,49433088555924922761768030755531586482304410121579201840054716280433025483553
19,231,482155,48743517001118385438784261324724252346475136052550591130151062520418594858398
19,231,457221,20167981458070627350554307202956708177646682713625453038421807302807609860648
19,231,267180,85122954331811209115262542116678891081933587844839046110027798485573344726280
19,231,496335,79372956375817761817262026729298848548723316817868141829255640531645011070800
19,231,406627,18712252232156436119810422480927741418575107267541273861269822124269617622285
19,231,373885,17405447371662691421209669587147905039213467032636669739495915351141810540708
19,231,359451,74404143006446224190980740658168252550247863118933082856739115522060889814110
19,231,410985,67642044189391799712897739215104634126735348338847722442044335828896785835045
19,231,397375,86790876538422149560458464437368792553927799435681368096534997896586357219968
19,231,465415,88396232369776596456214558014313303753099373208401744036761294670120152970350
19,231,365056,56464793192263903867866597219754264929239344285205951341359462845234678566749
19,231,392329,72430182637850322847335710811809703664948944987126441800870661274098740755345
19,231,499586,31649949120585523937412826439007314656190399357257342430189977403187194032722
19,231,375407,92909743006238119816780230145208943835500134705646791890427010037742028422890
19,231,442951,31256947182078277840926622972775900450581875603482126110918671816641604956301
19,231,332253,57690691677863353664371975823035232352083868452989207442253418843106263003503
19,231,523604,26529973486053893649389633399772081497357950059631091093169915976882486726239
19,231,462330,27773020924484764356391999307522052592820204885595373028362948520849018541561
19,231,431016,66837235096780060226595581415778472590968009237491169664080030374395622235938
19,231,349731,83853039726656145743055150374014625418015863739285615531003532728132618971002
19,231,340096,69344137889380512426922907866397882401798519567828925832467163733472218713489
19,231,340619,32212619980471923283570683494065223045290776161554333098776953601251242900388
19,231,346469,90898107962692846922112746809833225626535975526176381738404533416807251278087
19,231,293905,57685264749428988702770189548292587588768590083883201861163563497176604545042
19,231,277218,99695114498415420030194863612206944078640861760679183858858156458674872524922
19,231,345867,108813461705984233433166389190955480631745578772694967122995142146201982753182
19,231,263379,65370371937619038003465283238062413278886428726924843808736771590614804981060
19,231,458451,91571773566684832738763646120249350606608225955735014534333407927551391699964
19,231,341779,41302321809119653617800677988467125641992528082837647731836272095175916369295
19,231,403488,87500470977026459644209554543204036130952963490120948764148308122578762937058
19,231,348844,84313194959130366248269471621117743027196568154072472983450521494344447977746
19,231,298022,54859490313488389977924741837195681236036807244685106901830318684862612498842
19,231,495909,45980859475503030169014426098715738059767227387329334922820755360990112868366
19,231,370571,40941077767856392975472063971306026264177411248135163253566645889907689528036
19,231,379577,46778053313620852731959521493878529313424664785843020629653836413879805910644
19,231,487806,29606718727525487435602379579316369006621214067243506193838931889289130818846
19,231,477968,107400373602853708058180745047204082078170980216163631468022326550340093210429
19,231,327113,1444537320679888328859004869915192588720213375544824730476049706027462650369
19,231,331676,33261274929158202296050562561209064279316902708640458860310334789747207024364
19,231,414752,112240982885207769359433729624120435504584209506132131551590708383014312765975
19,231,486246,4389992976227967475634653404083415548933392679026560738275941981158451689547
19,231,483713,3134964166948691662068405752646190861069351261564553640685736191444938806055
19,231,333270,13760869630630361152990731837149358901266552045266243536130885879165130966933
19,231,364893,51299851758553468233155560576306010214970168890447735511236098322951873336820
19,231,417055,8704787883035534711374567449727224580428219679374724053965397606988074282256
19,231,340504,16033208555853479871901645560829662765296970022787043512432563389593284643430
19,231,416919,29181111224729541605607557881788474229482098238199346259653001569064272715018
19,231,312249,53191121746843320844878855657747154498024954101940048077550351265429023134526
19,231,378841,62622658614615389119042578333415625661371259529319574574796225034263585182023
19,231,321912,99590320072514307480328155398289967965650257322526859209668151660846471089304
19,231,335493,18746554371521096101051008273953480187112733834388034779877651530678812786209
19,231,508987,40277205307313913499685925251227064858014210104195732111166870990716858783154
19,231,285109,36451201694068084862679076682374454605673499067220061417283697221697410383360
19,231,491435,92836272940918427899347823226454236489446375357667950917246694908159834513603
19,231,445758,59650290461916376766448899001944025570034624448073802965023207066306585422110
19,231,297681,103148189192742914856832698524974357716502705299943076499520140665572627954500
19,231,503082,25059795840890348570770126744124498290418753369050567375790295987222797795394
19,231,452058,78701981187975658184670588870329301496039520603392746093099730389521937045961
19,231,376668,66773490098622260430685071250349543339318119513477296321094101836115211827596
19,231,432786,5724570126445189502370929356148281748787415971564544852302488556139919962332
19,231,353569,35285581795079821272093300356769655801337709826354617696631977116091214995829
19,231,426934,54685160282428489358919987317598086376104156594391067006082214030015901207767
19,231,421540,21866650067396150718589282858918290720926395453402289932968640216734398714337
19,231,337791,89507452813115012802757692791433005072046130696198060357873898910780507205932
